туркууд	45	70
клинтон	45	55
лэйкерс	45	86
каренина	45	45
морави	45	49
рейган	45	48
медведев	45	49
воронеж	45	55
уайт	45	50
зүүнговь	45	49
хельсинки	45	58
висконсин	45	48
трумэн	45	62
норт	45	53
невада	45	48
чу	45	66
брүүклин	45	54
кэтрин	45	58
шеффилд	45	50
астана	44	66
хянган	44	54
биндэр	44	65
самдан	44	63
хабул	44	77
энэтхэгийг	44	46
иосеф	44	59
унгарт	44	53
йоркийн	44	49
дуайт	44	54
итгэмжлэх	44	59
иракт	44	51
павлович	44	44
донын	44	49
португалчууд	44	69
эдмунд	44	51
желал	44	59
ош	44	52
зундуйн	44	69
ник	44	71
тэтчер	44	52
аугсбург	44	50
ливийн	44	60
луйз	44	47
лукас	44	71
намсрайн	44	87
хельсинкийн	44	52
малага	44	49
цагадай	44	61
чеченийн	44	64
фрайбург	44	50
бундеслигт	44	58
серие	44	61
мутарджим	44	44
стрэнж	44	49
халхгол	43	48
эрдэнэбаатар	43	63
жигжид	43	68
тунис	43	63
гонгор	43	83
хиад	43	84
очирын	43	77
бирм	43	68
израиль	43	53
гитлер	43	66
цэрэндоржийн	43	81
баруунтуруун	43	49
неаполь	43	49
бартон	43	45
соломоны	43	54
гитлерийн	43	57
доминикан	43	62
бадам	43	86
венад	43	50
мобиком	43	63
жужан	43	68
хийт	43	47
цахарын	43	51
норвегичууд	43	43
спенсер	43	45
зимбабве	43	66
хонг	43	51
яков	43	54
кувейтийн	43	55
херцеговин	43	44
батиста	43	47
райт	43	48
украиныг	43	44
өлзийтийн	43	54
чэн	43	57
рональд	43	52
йохан	43	56
моравийн	43	45
алматы	43	60
чечений	43	71
жэй	43	56
севенти	43	43
корса	43	51
вектра	43	53
байтаг	42	69
найдан	42	70
анн	42	53
сумъяа	42	80
ногооннуур	42	53
массачусетс	42	46
яковлевич	42	42
лю	42	73
роттердам	42	46
рамон	42	47
палермо	42	54
трампын	42	54
мали	42	65
тэйлор	42	48
суматра	42	59
москваг	42	43
рид	42	53
херманн	42	53
деннис	42	59
майны	42	50
карабахын	42	46
казахстанд	42	50
сир	42	50
саха	42	71
францис	42	47
эквадорын	42	51
сталинградын	42	55
брест	42	47
чернигов	42	47
газын	42	61
аригбөхийн	42	45
макао	42	52
монтана	42	51
комсомолын	42	58
камертон	42	57
одооны	42	76
ванкуверын	42	53
уолт	42	66
сонгинохайрхан	41	48
өгийнуур	41	60
ихтамир	41	46
дөргөн	41	46
тэгшээ	41	53
гандан	41	65
энэтхэгчүүд	41	55
бекхэм	41	55
вашингтонд	41	51
чад	41	67
манжуурт	41	53
бруней	41	68
ральф	41	52
макбет	41	68
мамайн	41	51
хитлерийн	41	53
хакас	41	61
потсдамын	41	56
деи	41	43
линчеи	41	41
восток	41	47
гэри	41	57
цагаанхайрхан	41	50
вальтер	41	59
наранбулаг	41	47
казимир	41	60
эндрью	41	43
жюль	41	60
краснодар	41	50
сиксерс	41	41
жанрайсиг	41	52
арсеналын	41	49
хэнкс	41	57
чехүүд	41	63
стэнфорд	41	46
янь	41	50
россии	40	41
буддизм	40	79
майдар	40	64
дандар	40	64
номгон	40	50
мөст	40	50
микеланжело	40	56
соёны	40	51
улаанхус	40	44
чойрын	40	63
эргүнэ	40	58
аврагч	40	78
могол	40	60
катар	40	62
дарханы	40	73
сицили	40	49
миланд	40	45
рене	40	57
бээжингээс	40	44
хорчины	40	58
ялу	40	48
григорьевич	40	40
суворовын	40	45
клара	40	45
асгат	40	52
тарас	40	52
толстой	40	71
роллын	40	48
степан	40	52
тайландад	40	53
хөхнуурын	40	41
попов	40	50
хьюз	40	47
камерун	40	58
силезийн	40	45
тадеуш	40	50
монтенегрогийн	40	44
орегон	40	44
семёнов	40	50
моррис	40	46
сүбээдэй	40	47
сербичүүд	40	45
жинь	40	64
сөүлд	40	42
квебек	40	44
ллойд	40	41
лордын	40	46
андерлехт	40	53
эрдэнэцогт	39	49
найдангийн	39	62
ринчен	39	73
рашаант	39	53
сократ	39	71
истанбул	39	46
гданьск	39	50
екатеринбург	39	43
чон	39	61
кашмир	39	49
вьетнамыг	39	43
аристотель	39	65
фауст	39	51
енисейн	39	49
антарктид	39	60
матад	39	44
тогоон	39	73
жуан	39	51
арнольд	39	45
тифлис	39	39
эдди	39	50
цээл	39	70
баянхутаг	39	44
хирошима	39	43
кемал	39	44
монголия	39	51
владимирын	39	43
херцеговины	39	39
ярославль	39	44
бохеми	39	55
перес	39	41
викториагийн	39	43
клаус	39	54
маркос	39	45
алонсо	39	40
ханна	39	44
аргентиний	39	57
галатасарай	39	52
круз	39	42
месси	39	58
байден	39	43
чэмпион	39	44
ситигийн	39	39
сэнгэ	38	50
хануй	38	49
могод	38	44
дэлгэрцогт	38	47
чингүнжав	38	45
кант	38	65
эйлерийн	38	56
түдэвтэй	38	41
винчи	38	38
найманы	38	57
мэрилэнд	38	45
калифорнид	38	43
антверпен	38	44
сьерра	38	53
иванов	38	51
жонатан	38	65
швейцарт	38	43
аригбөх	38	61
бүрэнтогтох	38	40
хааг	38	47
маршаллын	38	59
жеффри	38	63
лин	38	49
нгуен	38	49
вьет	38	63
якут	38	64
маршалл	38	42
ангол	38	60
петровна	38	38
холбоотын	38	50
кентакки	38	48
флеминг	38	44
өндөрхангай	38	44
мозамбик	38	50
рей	38	38
сарагоса	38	45
ти	38	47
айова	38	41
владивосток	38	46
жоржийн	38	43
калифорниа	38	46
бош	38	45
фриц	38	63
грийн	38	41
мир	38	58
ривер	38	46
даймлер	38	48
райны	38	42
вилл	38	61
сосьедад	38	39
фергюсон	38	45
ашина	38	50
жужаны	38	66
депортиво	38	43
чио	38	46
опелын	38	53
гэсэр	37	56
булганы	37	46
цахиагийн	37	48
манзушир	37	67
бруно	37	50
кейт	37	42
ляонин	37	40
жангар	37	50
богдыг	37	43
ногайн	37	50
инд	37	50
моголын	37	50
хоккайдо	37	42
люблин	37	43
хужиртын	37	50
гоминдан	37	41
токиод	37	40
аляскын	37	47
бритиш	37	42
робертс	37	42
багдадын	37	43
хүлэгүгийн	37	48
диана	37	44
дмитриевич	37	37
рафаэль	37	52
клемент	37	73
битлз	37	58
осборн	37	41
армен	37	66
валентина	37	61
конг	37	39
челябинск	37	46
пентатоник	37	49
семён	37	54
платоны	37	50
сократын	37	49
остин	37	51
киевийг	37	41
познань	37	44
кай	37	41
киото	37	43
чак	37	45
брауны	37	41
хью	37	49
буда	37	43
киров	37	53
дакота	37	40
эдит	37	46
ладен	37	37
вьентьян	37	48
мормоны	37	61
уэйн	37	44
гленн	37	45
флоридагийн	37	43
коммунити	37	42
апертура	37	40
удинезе	37	40
торын	37	67
балбын	36	53
бангкок	36	57
бишкек	36	56
эрдэнэмандал	36	46
улз	36	50
жамсранжав	36	67
франкийн	36	55
сибирийг	36	38
дашдорж	36	69
пунцаг	36	70
цэгмид	36	69
батсүмбэр	36	45
егүзэр	36	56
амур	36	40
пуэрто	36	50
глазго	36	44
мальта	36	55
вавилоны	36	45
эдисон	36	43
мона	36	50
монреалийн	36	40
бо	36	71
чингийн	36	50
төвөдөд	36	42
египетийг	36	40
отелло	36	62
леопольд	36	38
йоханнес	36	37
өгөөдэй	36	49
жамуха	36	43
надежда	36	60
аюушийн	36	57
платон	36	52
эдвин	36	44
тула	36	46
иоанн	36	43
эмма	36	49
сорбонны	36	40
батлер	36	43
рок-н	36	62
дум	36	41
принстоны	36	45
уоррен	36	49
жастин	36	52
монро	36	46
гүржид	36	43
замби	36	48
молотов	36	60
реза	36	36
даниэл	36	50
альберто	36	51
мьянмарын	36	43
павлов	36	50
харт	36	39
карнеги	36	45
ана	36	45
виллагийн	36	39
кит	36	55
бэрримэн	36	40
верона	36	41
блэкпүүл	36	50
мидлсбро	36	39
есөнтөмөр	36	65
му	36	61
пеликанс	36	36
анкара	35	44
жамц	35	70
хулд	35	58
ангар	35	47
чахундорж	35	43
нина	35	57
магеллан	35	41
вавилон	35	49
африкаас	35	42
сена	35	39
бах	35	61
монакогийн	35	46
елюй	35	48
курё	35	44
пенсильвани	35	36
сантьяго	35	44
адриатын	35	42
уолл	35	45
флоренцийн	35	50
лхагвадорж	35	62
дугаржав	35	63
шведэд	35	47
польшийг	35	42
гүррагчаа	35	54
лайпцигийн	35	45
батмөнхийн	35	56
эгийн	35	51
кабул	35	53
фред	35	52
пушкин	35	57
мингийн	35	40
гүржүүд	35	46
эдип	35	61
хенрих	35	52
ливерпүүлийн	35	46
принстон	35	40
эминэмийн	35	39
лонг	35	42
иберийн	35	42
стэнли	35	48
александровна	35	35
баянхайрхан	35	46
төвөдийг	35	39
афинд	35	37
сономын	35	60
испаниас	35	39
дарвин	35	43
кингс	35	47
петров	35	46
варшавт	35	38
кнессетийн	35	44
копенхаген	35	41
балтимор	35	44
елизавета	35	41
панчо	35	37
ницца	35	37
найт	35	39
бэй	35	39
брайн	35	40
нородом	35	44
аугуст	35	35
уго	35	53
ирвинг	35	41
филармонийн	35	67
линда	35	41
ассамблейд	35	37
оспаны	35	50
луар	35	40
буйр	34	51
намжилын	34	47
сэврэй	34	42
жанна	34	40
др	34	61
бирмийн	34	50
эванс	34	44
галилео	34	47
каунас	34	39
кипчак	34	57
русийн	34	40
финландад	34	41
манила	34	40
дотоодыг	34	56
митчелл	34	41
кайши	34	34
сенегал	34	48
сахалин	34	43
климент	34	38
унгарчууд	34	48
хорасан	34	37
альберта	34	40
сычуань	34	37
хэрэйдийн	34	50
турины	34	39
кристина	34	52
финлянд	34	48
болеслав	34	46
фил	34	51
мигель	34	45
нейман	34	38
новгородын	34	37
висла	34	43
софия	34	45
титаник	34	47
